zip_code,lat,lng,temp,pressure,humidity,wind_speed,clouds
12834,43.0947,-73.503,7.91,1004,50,0.45,100
12856,43.7237,-74.0873,4.93,1004,60,2.24,100
12861,43.756,-73.4123,7.26,1006,52,3.16,100
12863,43.0662,-73.9215,7.57,1005,52,3.13,100
12847,43.9477,-74.4662,3.24,1005,78,0.89,100
12846,43.3165,-73.8228,7.26,1005,50,3.6,100
12851,43.7811,-73.9835,5.94,1004,59,2.24,99
12850,43.0975,-74.0167,5.61,1009,66,1.34,100
12864,43.6676,-74.4569,1.56,1008,65,5.98,100
12887,43.5531,-73.3864,8.2,1006,55,4.63,100
12865,43.1828,-73.3327,7.51,1006,52,1.34,100
12879,43.9697,-74.1662,4.33,1007,80,5.83,99
12870,43.8412,-73.7674,7.2,1003,63,4.47,97
12866,43.0708,-73.7408,8.25,1006,52,1.79,100
12871,43.0878,-73.6007,8.31,1004,49,0.45,100
12860,43.7312,-73.8193,7.42,1006,59,5.47,100
12874,43.6978,-73.5071,8.38,1005,55,1.34,100
12855,43.9869,-73.7121,6.18,1006,66,4.85,92
12883,43.8463,-73.4426,7.51,1006,64,3.73,100
12862,43.6754,-73.9325,6.4,1004,56,2.24,100
12872,43.8759,-73.7304,7.14,1006,63,5.07,95
12901,44.6927,-73.466,7.07,1006,49,3.09,100
12878,43.4214,-73.9495,6.6,1006,58,5.9,100
12911,44.5281,-73.4719,6.43,1006,49,3.09,100
12885,43.5003,-73.792,7.41,1006,55,5.46,100
12912,44.4499,-73.6857,6.29,1006,61,4.73,96
12913,44.3985,-74.0829,3.33,1005,70,3.09,100
12886,43.6313,-73.9364,6.87,1006,56,5.8,100
12910,44.8816,-73.6408,6.88,1006,65,5.98,98
12918,44.6862,-73.6702,6.81,1005,57,3.09,100
12917,44.9177,-74.1731,4.87,1007,82,5.85,99
12922,44.2867,-74.6759,3.61,1008,65,5.17,100
12884,43.0884,-73.5917,8.35,1004,50,0.45,100
12873,43.1106,-73.3231,7.2,1004,51,1.34,100
12915,44.8578,-74.0335,4.61,1007,85,5.74,99
12920,44.9088,-74.0741,4.36,1007,82,5.89,99
12927,44.229,-74.8581,2.57,1008,83,5.12,100
12934,44.8444,-73.8685,5.46,1007,78,5.84,98
12926,44.9417,-74.3297,5.73,1008,79,5.52,100
12932,44.2245,-73.6011,5.57,1006,61,4.38,90
12903,44.6854,-73.4474,7.1,1006,49,3.09,100
12930,44.7233,-74.5523,4.18,1008,87,4.5,100
12921,44.8884,-73.4501,7.55,1006,71,5.86,99
12916,44.8282,-74.5223,6.09,1008,82,4.61,100
12929,44.72,-73.7192,5.68,1004,61,2.68,98
12933,44.882,-73.9633,4.66,1007,82,5.88,99
12928,43.9526,-73.4665,6.94,1006,60,4.11,100
12923,44.9432,-73.9355,4.66,1007,78,6.08,98
12924,44.4777,-73.5843,5.57,1006,57,4.89,92
12919,44.9773,-73.4466,7.64,1006,71,6.08,100
12914,44.9479,-74.5947,6.61,1008,57,7.2,100
12935,44.9163,-73.7876,6.1,1006,72,6.08,98
12936,44.2807,-73.3731,6.21,1006,72,1.34,87
12941,44.3734,-73.7247,5.87,1006,65,4.41,96
12942,44.2555,-73.7915,4.98,1007,75,4.03,96
12937,44.9731,-74.4929,6.42,1008,74,4.76,100
12952,44.7255,-73.9195,4.63,1007,66,5.47,99
12956,44.0876,-73.5236,5.09,965,61,4.31,95
12943,44.2024,-73.7731,4.59,1007,75,4.17,95
12945,44.3375,-74.2381,2.92,1005,65,3.09,100
12955,44.8043,-73.973,4.08,1007,86,5.62,99
12944,44.4999,-73.4745,6.0,1006,49,3.09,100
12960,44.0438,-73.5079,5.91,965,61,4.21,97
12958,44.9592,-73.5834,7.37,1006,64,6.11,99
12946,44.2796,-73.982,2.9,1011,75,2.24,100
12953,44.8482,-74.2928,4.95,1008,86,5.4,99
12959,44.9602,-73.673,6.76,1006,67,6.15,98
12939,44.432,-74.181,2.94,1005,65,3.09,100
12961,44.0612,-73.5098,5.88,965,61,4.25,96
12950,44.3075,-73.5491,5.71,1006,72,4.62,88
12949,44.7469,-74.6604,5.21,1008,82,4.37,100
12970,44.445,-74.2664,3.21,1005,65,3.09,100
12962,44.6894,-73.5772,7.21,1005,56,3.13,100
12965,44.703,-74.6805,4.38,1008,83,4.38,100
12967,44.775,-74.6653,5.27,1008,80,4.46,100
12966,44.8532,-74.4191,5.73,1008,83,4.93,100
12964,44.1595,-73.6059,5.38,1006,60,4.38,92
12977,44.2802,-74.0795,2.55,1008,71,3.09,100
12974,44.0465,-73.4705,6.77,968,61,4.32,97
12957,44.8504,-74.5603,6.37,1008,80,4.67,100
12972,44.5851,-73.5293,6.78,1006,56,3.09,100
12973,44.2343,-74.556,3.72,1006,65,3.58,100
12978,44.6164,-73.8087,5.81,1004,66,2.68,99
12976,44.467,-74.1729,2.82,1005,65,3.09,100
12969,44.7308,-74.1342,4.7,1007,92,5.28,99
12979,44.9884,-73.3691,7.71,1004,71,2.68,100
12983,44.3243,-74.133,3.4,1005,70,3.09,100
12981,44.7032,-73.7481,5.63,1004,66,2.68,98
12987,44.3364,-73.7757,5.36,1007,75,4.27,97
12998,44.0827,-73.5306,5.28,965,60,4.31,95
12992,44.797,-73.5112,7.35,1006,52,3.09,100
12993,44.205,-73.4702,6.3,1006,64,4.69,88
12975,44.5264,-73.4092,6.37,1006,70,4.93,93
12985,44.6287,-73.5579,6.88,1006,57,3.09,100
12986,44.232,-74.4905,3.77,1006,65,3.58,100
13020,42.8187,-76.0724,2.71,1011,75,4.92,100
12989,44.4601,-74.0573,2.88,1005,65,3.09,100
13021,42.93,-76.5626,4.06,1011,72,4.63,100
12995,44.8057,-74.2523,4.49,1008,91,5.41,99
12980,44.6578,-74.5155,3.16,1008,91,4.61,100
13022,42.9317,-76.5661,4.1,1011,72,4.63,100
13027,43.162,-76.3237,4.79,1011,67,9.77,100
12997,44.3755,-73.8431,4.62,1007,75,4.53,98
13043,43.042,-75.7408,3.9,1011,77,6.91,99
13066,43.0268,-76.0145,4.53,1011,67,4.47,98
13028,43.2717,-75.9373,4.58,1008,75,2.68,97
13061,42.8562,-75.7543,2.05,1009,78,1.79,100
13024,43.1634,-76.5096,4.74,1011,70,7.03,99
12996,44.3604,-73.3963,6.2,1006,72,4.95,89
13031,43.0417,-76.2807,4.37,1010,69,4.63,100
13051,42.8765,-75.9135,3.34,1011,76,6.72,99
13037,43.0552,-75.8768,4.59,1011,69,4.47,99
13042,43.2432,-75.8537,4.56,1008,79,2.68,97
13044,43.2728,-76.0042,4.67,1010,72,5.62,98
13062,42.4851,-76.3835,3.41,1010,71,8.23,100
13029,43.2252,-76.1351,4.79,1010,69,4.47,97
13040,42.5385,-75.903,3.2,1011,66,7.01,100
13032,43.0878,-75.7602,4.58,1010,75,6.7,99
13039,43.1707,-76.0962,4.88,1010,67,4.47,98
13026,42.7472,-76.6775,4.22,1011,54,7.48,100
13054,43.1579,-75.6714,4.22,1010,86,6.77,98
13033,43.1794,-76.5648,4.5,1011,68,6.98,94
13052,42.7494,-75.8582,2.17,1011,80,7.02,100
13057,43.0734,-76.0558,4.81,1010,67,4.02,98
13065,42.8227,-76.802,4.61,1011,69,7.43,100
13036,43.309,-76.1849,4.62,1010,71,1.79,96
13056,42.6772,-76.1052,1.96,1011,78,4.63,100
13053,42.4861,-76.2872,2.91,1010,73,8.23,100
13030,43.159,-75.97,4.88,1010,69,3.13,98
13071,42.6746,-76.5418,3.79,1011,58,7.54,100
13064,43.4313,-76.2004,4.32,1010,80,1.79,92
13035,42.938,-75.8392,2.81,1011,77,6.73,100
13068,42.4998,-76.3636,3.33,1010,71,8.23,100
13045,42.5952,-76.1857,2.64,1011,75,4.63,100
13034,42.9142,-76.7024,4.59,1011,71,1.34,100
13060,43.0252,-76.4352,4.31,1011,71,4.63,100
13041,43.1737,-76.1707,4.78,1010,67,4.47,98
13063,42.8531,-75.9836,2.62,1010,76,2.24,99
13069,43.3211,-76.4034,4.54,1011,74,6.81,89
13072,42.7631,-75.7443,2.4,1011,79,6.87,100
13073,42.5855,-76.3633,2.74,1010,72,8.23,100
13074,43.3111,-76.546,4.39,1011,76,7.19,83
13077,42.6726,-76.1878,1.89,1011,77,4.63,100
13078,42.983,-76.0766,4.28,1010,69,1.79,99
13084,42.891,-76.1061,2.95,1011,73,4.92,99
13087,42.707,-76.1561,2.62,1011,78,4.63,100
13076,43.3527,-76.1477,4.45,1010,72,1.79,95
13081,42.6635,-76.6216,3.62,1011,56,7.55,100
13083,43.6429,-76.0503,3.04,1010,64,5.62,97
13082,43.0981,-75.955,4.78,1011,67,4.47,98
13080,43.0651,-76.4598,4.57,1011,71,4.63,100
13088,43.1099,-76.187,4.82,1010,68,4.47,98
13089,43.0214,-76.1977,4.1,1010,68,4.02,99
13112,43.0934,-76.403,4.77,1011,69,3.13,99
13104,42.9904,-75.9703,4.06,1011,68,4.47,98
13102,42.5542,-76.2927,2.65,1010,74,8.23,100
13103,43.3399,-76.0964,4.42,1010,73,1.79,97
13093,43.4987,-76.3858,3.85,1011,73,8.23,100
13117,43.0101,-76.7033,4.79,1011,71,7.3,99
13092,42.6558,-76.4154,3.02,1011,74,8.23,100
13115,43.3977,-76.4824,4.26,1012,76,0.89,72
13101,42.5948,-76.082,2.31,1011,75,4.63,100
13090,43.1528,-76.2235,4.84,1010,67,4.47,98
13114,43.4605,-76.2446,3.99,1011,75,8.23,100
13122,42.8441,-75.8635,2.64,1011,80,6.84,100
13110,42.8974,-76.2806,3.25,1011,72,4.63,100
13108,42.9821,-76.3323,3.93,1010,70,4.63,100
13113,43.1656,-76.5369,4.53,1011,68,7.01,97
13107,43.4578,-76.1534,4.01,1010,80,1.79,93
13118,42.7355,-76.399,3.04,1011,77,7.74,100
13111,43.2661,-76.6289,4.51,1011,82,6.98,81
13116,43.0772,-76.0098,4.82,1011,67,4.47,98
13119,42.9745,-76.4408,3.68,1011,71,4.63,100
13123,43.2364,-75.7769,4.29,1008,79,2.68,97
13138,42.8927,-76.0265,2.18,1010,74,2.24,99
13131,43.4153,-76.1,4.22,1010,80,1.79,96
13124,42.6372,-75.8164,2.33,1011,68,6.8,100
13120,42.9559,-76.1529,4.41,1009,70,1.79,99
13126,43.4394,-76.4613,3.89,1012,73,8.23,100
13132,43.2609,-76.2395,4.76,1011,68,9.77,100
13121,43.4834,-76.315,3.85,1011,75,8.23,100
13135,43.2468,-76.3064,4.77,1011,70,1.34,98
13134,42.9686,-75.6794,2.57,1009,78,1.79,100
13139,42.7421,-76.6285,3.51,1011,55,7.52,100
13166,43.0489,-76.5425,4.6,1011,72,4.63,100
13153,42.9931,-76.456,4.04,1011,71,4.63,100
13148,42.9094,-76.7925,4.82,1011,69,1.34,100
13159,42.807,-76.1394,2.75,1011,77,4.92,100
13207,43.0195,-76.165,4.71,1009,68,4.02,99
13142,43.5562,-76.1252,3.72,1010,62,6.11,93
13154,43.1344,-76.7656,4.75,1011,64,7.0,82
13152,42.9258,-76.4052,3.57,1011,72,4.63,100
13136,42.5969,-75.8465,2.9,1011,67,6.85,100
13143,43.2291,-76.7146,4.64,1011,74,6.85,75
13145,43.6517,-76.1264,3.7,1010,64,6.17,93
13156,43.3296,-76.6747,4.41,1010,80,7.6,67
13140,43.0427,-76.6449,4.75,1011,71,7.2,97
13158,42.7085,-76.0189,2.59,1011,79,7.35,100
13203,43.0607,-76.1369,4.61,1010,68,4.02,98
13205,43.0123,-76.1452,4.74,1009,68,4.02,99
13162,43.1885,-75.7126,4.45,1010,82,6.54,97
13137,43.1577,-76.447,4.64,1011,70,6.87,99
13167,43.2882,-76.0797,4.77,1011,70,9.77,100
13202,43.041,-76.1489,4.84,1010,68,4.02,99
13165,42.9045,-76.8755,4.83,1011,69,1.34,99
13144,43.5776,-76.0029,2.89,1010,64,5.36,100
13210,43.0354,-76.1282,4.45,1010,68,4.02,99
13204,43.0444,-76.1758,4.83,1010,68,4.02,99
13160,42.8335,-76.674,4.34,1011,71,7.43,100
13201,43.0481,-76.1474,4.83,1010,68,4.02,99
13141,42.795,-76.2141,3.03,1012,78,4.92,100
13146,43.0934,-76.7565,4.8,1011,66,7.07,88
13147,42.7708,-76.5862,3.36,1011,74,4.63,100
13157,43.1965,-75.7305,4.51,1010,79,6.45,97
13155,42.6626,-75.7669,2.67,1011,69,6.71,100
13164,43.0932,-76.2904,4.79,1010,68,3.13,99
13163,43.0753,-75.7069,4.26,1010,77,6.91,99
13206,43.0677,-76.1102,4.72,1010,67,4.02,98
13211,43.1036,-76.1195,4.84,1010,67,4.47,98
13209,43.0847,-76.2405,4.85,1010,68,4.02,99
13217,43.0214,-76.1977,4.1,1010,68,4.02,99
13212,43.1226,-76.1284,4.82,1010,67,4.47,98
13235,43.0559,-76.1526,4.8,1010,68,4.02,99
13215,42.9722,-76.2276,3.55,1010,69,9.77,100
13208,43.073,-76.1486,4.64,1010,68,4.02,98
13261,43.0481,-76.1474,4.83,1010,68,4.02,99
13224,43.0421,-76.1046,4.57,1010,67,4.02,98
13218,43.0214,-76.1977,4.1,1010,68,4.02,99
13214,43.0397,-76.0722,4.75,1010,67,4.02,98
13219,43.0409,-76.2262,4.64,1010,67,9.77,100
13220,43.1234,-76.1282,4.84,1010,67,4.47,98
13302,43.497,-75.9719,3.55,1010,64,5.43,99
13221,43.0481,-76.1474,4.83,1010,68,4.02,99
13251,43.0214,-76.1977,4.1,1010,68,4.02,99
13301,43.4157,-75.2137,2.41,1009,61,5.72,100
13225,43.0214,-76.1977,4.1,1010,68,4.02,99
13304,43.2237,-75.1612,3.69,1010,83,7.72,100
13312,43.6887,-75.2921,2.6,1009,83,5.77,100
13250,43.0214,-76.1977,4.1,1010,68,4.02,99
13309,43.4786,-75.344,2.1,1009,62,5.67,100
13244,43.0377,-76.1396,4.54,1010,68,4.02,99
13252,43.051,-76.1567,4.85,1010,68,4.02,99
13290,43.0676,-76.1714,4.87,1010,68,4.02,99
13316,43.3392,-75.7543,4.08,1010,79,5.92,97
13315,42.7516,-75.169,3.07,1010,78,8.17,100
13310,42.894,-75.5678,2.17,1010,78,7.65,100
13314,42.8128,-75.3177,2.53,1010,77,8.19,100
13313,42.8792,-75.2672,2.44,1010,67,8.12,100
13303,43.3445,-75.4509,1.79,1008,83,7.72,100
13305,43.887,-75.4274,4.04,981,75,3.58,100
13308,43.2303,-75.6873,4.23,1010,82,6.5,97
13321,43.0923,-75.3796,3.44,1009,89,7.72,100
13318,42.9069,-75.2607,2.33,1010,68,8.08,100
13317,42.8671,-74.5956,5.18,1009,77,4.02,99
13322,42.9801,-75.251,2.85,1010,93,7.98,100
13319,43.0226,-75.2656,3.34,1010,93,7.81,100
13320,42.7823,-74.7444,2.94,1009,79,7.52,100
13323,43.0586,-75.3808,3.43,1009,86,7.72,100
13327,43.9095,-75.3542,3.79,981,75,3.58,100
13329,43.1042,-74.7643,5.08,1006,74,1.34,100
13338,43.4737,-75.1787,1.98,1009,83,5.5,100
13335,42.6979,-75.2438,3.38,1010,66,8.07,100
13325,43.563,-75.4584,1.98,1009,66,5.88,100
13331,43.8167,-74.8862,0.81,1010,93,1.79,100
13339,42.9372,-74.6433,5.76,1007,77,8.94,99
13324,43.3024,-74.9977,4.19,1009,70,5.71,100
13334,42.8484,-75.6314,2.66,1009,78,1.79,100
13332,42.7197,-75.5589,3.41,1008,78,1.79,100
13326,42.7005,-74.9243,3.69,1006,78,3.13,100
13337,42.7252,-74.9869,3.43,1006,78,3.13,100
13333,42.8336,-74.8233,3.55,1007,79,8.94,100
13341,43.0361,-75.3962,3.3,1010,86,7.7,100
13328,42.9818,-75.4383,3.03,1010,84,7.85,100
13350,43.0307,-74.9876,5.88,1006,75,6.71,100
13355,42.8237,-75.4367,2.91,1008,77,1.79,100
13354,43.2484,-75.2535,3.34,1010,86,7.72,100
13340,43.044,-75.1072,4.88,1009,84,7.85,100
13353,43.3915,-74.74,3.58,1008,79,6.09,100
13365,43.0474,-74.8606,6.08,1006,75,6.71,100
13361,42.9148,-74.9515,4.15,1009,81,8.02,100
13342,42.6315,-75.1866,3.28,1010,66,7.65,100
13352,43.3126,-75.1169,3.19,1009,70,5.89,100
13346,42.8231,-75.5434,3.02,1008,78,1.79,100
13345,43.6886,-75.3302,2.87,1009,83,5.86,100
13363,43.3148,-75.5055,2.66,1008,84,7.72,100
13343,43.7323,-75.3669,3.77,1009,75,6.04,100
13401,43.2672,-75.6882,3.93,1010,79,6.38,97
13367,43.7893,-75.4156,4.05,1009,75,5.93,100
13357,43.0064,-75.0484,5.58,1009,81,8.29,100
13360,43.748,-74.7846,0.84,1008,93,5.32,100
13348,42.695,-75.055,2.93,1006,78,3.13,100
13364,42.8087,-75.2527,3.16,1010,66,8.25,100
13362,42.9803,-75.5186,2.68,1009,77,1.79,100
13403,43.1639,-75.2783,3.42,1009,87,7.72,100
13407,42.99,-74.9853,4.42,1009,84,8.34,100
13408,42.9108,-75.6487,2.01,1009,78,1.79,100
13404,43.7376,-75.4696,3.05,1009,75,6.37,100
13411,42.6224,-75.3474,3.01,1010,90,7.8,100
13409,42.9863,-75.594,3.68,1009,78,1.79,100
13415,42.5904,-75.1957,3.46,1010,66,7.46,100
13402,42.8969,-75.5076,2.31,1010,78,7.89,100
13417,43.1,-75.2937,3.64,1009,89,7.72,100
13368,43.6262,-75.3553,2.96,1009,83,5.81,100
13416,43.18,-74.9861,5.15,1010,74,1.34,100
13406,43.1369,-74.924,4.64,1008,74,6.71,100
13410,42.9379,-74.6117,5.7,1009,77,4.02,99
13420,43.7435,-74.8935,1.13,1010,93,1.79,100
13413,43.0654,-75.2906,4.29,1010,88,7.55,100
13435,43.3052,-75.1502,3.08,1009,70,5.98,100
13449,43.2393,-75.478,3.5,1009,86,7.72,100
13425,42.9576,-75.4838,2.3,1009,77,1.79,100
13436,43.8131,-74.6574,1.96,1008,78,5.42,100
13431,43.2115,-75.0731,4.5,1010,70,1.34,100
13438,43.3385,-75.1616,2.53,1009,63,5.89,100
13428,42.9221,-74.5708,5.31,1009,77,4.02,99
13426,43.5628,-75.9968,3.03,1010,64,5.36,100
13457,42.7758,-75.0485,2.98,1009,78,7.93,100
13424,43.1524,-75.3434,3.4,1009,87,7.72,100
13456,43.0073,-75.2626,3.28,1010,93,7.9,100
13418,42.8501,-75.3815,2.07,1010,77,8.08,100
13421,43.0862,-75.6508,4.07,1010,81,7.06,99
13452,43.017,-74.646,4.78,1008,73,7.03,99
13439,42.8402,-74.9716,3.13,1009,78,7.94,100
13455,42.9162,-75.3545,2.11,1010,68,8.0,100
13437,43.5658,-75.8242,2.65,1010,69,5.41,99
13454,43.1625,-74.7809,4.56,1007,74,1.34,100
13440,43.2193,-75.4498,3.67,1009,85,7.72,100
13433,43.5802,-75.3263,2.87,1009,83,5.68,100
13442,43.2128,-75.4557,3.51,1009,86,7.72,100
13459,42.7634,-74.5919,2.77,1008,79,7.54,100
13441,43.2264,-75.4083,3.44,1009,86,7.72,100
13450,42.708,-74.8025,3.69,1009,79,7.62,100
13464,42.6896,-75.6121,2.32,1006,84,3.13,100
13471,43.3366,-75.6027,3.0,1010,83,7.72,100
13479,43.0538,-75.2716,3.32,1009,93,1.34,100
13461,43.0704,-75.599,3.82,1009,80,1.34,99
13476,43.0945,-75.5627,3.47,1010,85,7.72,100
13470,43.1791,-74.6768,4.31,1008,70,6.32,100
13468,42.8388,-74.859,4.04,1009,79,7.66,100
13460,42.6859,-75.483,2.36,1006,85,3.13,100
13478,43.1473,-75.5724,3.66,1011,82,7.72,100
13465,42.9106,-75.5177,2.73,1010,77,7.83,100
13477,43.0443,-75.521,2.89,1009,84,1.34,100
13472,43.7001,-75.0018,1.19,1009,88,5.4,100
13475,42.8951,-74.8276,4.17,1007,83,8.94,100
13482,42.7043,-75.1849,2.69,1010,78,7.99,100
13480,42.9332,-75.3815,2.36,1010,75,7.95,100
13469,43.2229,-75.2899,3.37,1010,86,7.72,100
13473,43.6441,-75.4132,2.17,1009,68,5.98,100
13484,42.8545,-75.656,2.44,1009,78,1.79,100
13483,43.4117,-75.8226,3.47,1010,79,5.63,98
13488,42.6809,-74.7653,2.96,1009,78,7.62,100
13486,43.3294,-75.3151,2.77,1010,83,7.72,100
13493,43.4106,-75.9044,4.14,1010,79,5.57,98
13485,42.7868,-75.3149,2.03,1010,77,8.23,100
13489,43.4597,-75.5127,1.35,1009,65,5.99,100
13494,43.5249,-75.1428,1.87,1060,83,2.24,100
13491,42.8826,-75.1835,3.25,1010,67,8.12,100
13490,43.1017,-75.4533,3.25,1011,85,7.72,100
13495,43.1116,-75.2756,3.62,1009,89,7.72,100
13492,43.1158,-75.3095,3.28,1009,89,7.72,100
13501,43.0871,-75.2315,3.87,1009,93,1.34,100
13503,43.1019,-75.2312,3.99,1009,93,1.34,100
13504,43.1009,-75.2327,3.95,1009,93,1.34,100
13613,44.8467,-74.7473,6.05,1008,57,7.2,100
13505,43.1009,-75.2327,3.95,1009,93,1.34,100
13599,43.1009,-75.2327,3.95,1009,93,1.34,100
13602,44.0354,-75.754,4.39,1009,75,6.17,100
13605,43.8062,-76.049,3.8,1010,65,5.47,98
13621,44.8672,-75.073,6.17,1008,57,7.2,100
13616,44.0265,-75.8499,4.55,1009,77,7.2,100
13615,44.007,-75.9841,4.57,1010,79,7.2,100
13623,44.442,-75.7569,6.56,1009,63,5.31,96
13502,43.1067,-75.2314,4.17,1009,93,1.34,100
13603,43.9087,-75.8967,3.51,1012,79,7.2,100
13625,44.5016,-74.9327,3.98,1008,54,6.69,100
13618,44.1244,-76.3164,5.38,1010,59,4.17,96
13606,43.8631,-76.0041,3.7,1009,81,7.2,100
13611,43.778,-76.1259,3.9,1010,66,6.14,93
13626,43.8801,-75.6839,3.01,1009,76,6.17,100
13612,44.0042,-75.7958,4.32,1009,77,7.2,100
13608,44.2358,-75.6005,4.66,1009,55,4.92,100
13601,43.9743,-75.9122,4.33,1009,78,7.2,100
13617,44.5924,-75.1628,5.24,1008,53,6.69,100
13620,43.8843,-75.4604,4.18,981,75,3.58,100
13641,44.2752,-76.0049,5.85,1009,61,2.24,100
13607,44.3359,-75.9177,6.12,1009,61,4.96,99
13637,44.0817,-75.8305,4.66,1009,77,7.2,100
13631,43.8998,-75.5824,3.75,1009,77,5.29,100
13622,44.0848,-76.1232,4.83,1009,81,7.2,100
13628,44.0356,-75.6838,4.47,1009,75,6.17,100
13627,43.9298,-75.5891,4.14,1009,75,6.17,100
13634,44.0069,-76.065,4.52,1009,79,7.2,100
13636,43.7434,-76.1165,3.99,1010,65,6.18,93
13632,44.1395,-76.0616,4.99,1009,73,7.2,100
13614,44.5525,-75.6722,6.6,1008,63,1.34,96
13633,44.4989,-75.4772,6.28,1009,48,5.7,98
13640,44.3213,-76.0172,6.1,1009,59,2.24,100
13655,44.9825,-74.6626,6.76,1008,57,7.2,100
13646,44.4502,-75.6727,6.67,1009,63,5.4,96
13639,44.2541,-75.1379,2.89,1005,88,4.72,100
13660,44.769,-75.1413,5.51,1008,55,6.69,100
13652,44.4448,-75.1987,4.36,1009,85,5.09,100
13675,44.2774,-75.8496,5.61,1009,59,5.02,100
13648,44.1613,-75.3252,3.34,1002,100,4.43,100
13642,44.3283,-75.4651,4.64,1009,54,5.05,99
13635,44.311,-75.2522,3.82,1009,89,4.7,100
13619,43.9791,-75.6013,4.18,1009,74,6.17,100
13638,44.0204,-75.7524,4.45,1009,76,6.17,100
13659,43.7568,-75.9053,2.72,1010,81,5.3,100
13664,44.5843,-75.6453,6.68,1008,57,5.66,100
13624,44.1442,-76.062,5.15,1009,73,7.2,100
13649,44.9217,-74.7068,6.84,1008,57,7.2,100
13667,44.8424,-74.9577,5.81,1008,68,7.2,100
13650,43.8467,-76.2352,4.3,1010,67,6.6,90
13674,43.7334,-76.0543,3.56,1010,65,5.63,97
13647,44.6087,-74.9732,4.78,1003,55,6.69,100
13658,44.7184,-75.2694,6.03,1008,29,5.66,100
13645,44.3101,-75.4463,4.29,1009,100,4.96,100
13672,44.5927,-74.7941,3.5,1008,72,6.69,100
13669,44.6902,-75.4774,6.75,1008,49,5.66,100
13670,44.1933,-75.0659,2.6,1005,83,4.81,100
13654,44.593,-75.4203,6.34,1008,49,5.66,100
13656,44.1987,-75.9569,5.21,1009,59,2.24,100
13665,44.063,-75.5039,3.87,1009,85,6.17,100
13643,44.0147,-75.7284,4.39,1009,75,6.17,100
13666,44.2177,-74.9423,2.32,1009,83,5.03,100
13630,44.4896,-75.2871,5.32,1009,85,5.32,100
13679,44.3211,-75.815,5.93,1009,59,5.1,99
13661,43.7179,-76.082,3.87,1010,65,5.86,95
13680,44.5943,-75.3237,5.87,1008,49,5.66,100
13651,43.8708,-76.1809,4.16,1009,81,7.2,100
13671,44.2873,-75.623,5.3,1009,53,5.06,99
13676,44.6592,-74.9681,5.24,1004,56,6.69,100
13684,44.3824,-75.1043,3.62,1007,84,0.89,100
13685,43.9398,-76.105,4.41,1009,81,7.2,100
13657,44.0292,-76.043,4.71,1009,79,7.2,100
13662,44.9322,-74.8845,6.7,1008,57,7.2,100
13693,44.0551,-76.2689,4.86,1010,65,4.67,95
13677,44.5148,-75.1858,5.03,1009,46,5.26,100
13682,43.8622,-75.8719,3.4,1013,79,7.2,100
13687,44.5041,-74.8607,3.4,1008,81,4.7,100
13694,44.8564,-75.2049,5.95,1008,56,6.21,100
13681,44.44,-75.3777,5.17,1009,52,5.31,99
13678,44.8287,-74.9798,5.83,1008,68,7.2,100
13691,44.2113,-75.8014,5.15,1009,67,6.17,100
13668,44.7472,-74.9992,5.45,1007,57,6.69,100
13692,44.2898,-76.0262,5.86,1009,59,2.24,100
13690,44.1578,-75.033,1.97,1009,83,4.88,100
13673,44.1589,-75.7099,4.83,1009,71,6.17,100
13683,44.9728,-74.731,6.69,1008,57,7.2,100
13696,44.6956,-74.9,5.28,1007,57,6.69,100
13744,42.2568,-75.9087,2.65,990,67,6.69,100
13730,42.2417,-75.5366,2.79,1007,74,2.24,100
13733,42.312,-75.4894,2.36,1010,73,7.05,100
13699,44.6698,-74.9813,4.27,1002,57,6.69,75
13731,42.1569,-74.7887,2.67,1009,75,7.11,100
13695,44.1408,-74.9125,2.06,1009,83,5.1,100
13732,42.0556,-76.1519,3.91,1012,68,4.02,100
13697,44.7583,-74.8066,5.62,1008,68,7.2,100
13739,42.3522,-74.8071,3.89,1009,80,7.51,100
13734,42.0695,-76.3983,3.43,1012,71,4.47,100
13736,42.3074,-76.192,3.5,1011,71,7.33,100
13738,42.5673,-76.1238,2.77,1011,75,4.63,100
13737,42.0805,-76.0973,4.15,1008,67,6.69,100
13740,42.2709,-74.7661,2.96,1009,63,7.4,100
13743,42.2063,-76.3322,3.98,1013,71,4.47,100
13745,42.1738,-75.8728,3.07,992,67,6.69,100
13746,42.2778,-75.8462,3.33,986,67,6.69,100
13748,42.0454,-75.8076,3.79,1010,68,2.24,100
13747,42.5051,-74.9821,3.65,1009,68,7.03,100
13749,42.0156,-75.7905,3.89,1009,67,1.79,100
13751,42.4508,-74.9013,3.59,1009,83,7.36,100
13752,42.2884,-75.1051,2.06,1008,83,2.68,100
13750,42.4711,-74.8357,3.27,1009,70,7.5,100
13761,42.0984,-76.0494,4.01,1007,67,7.6,100
13762,42.1129,-76.021,3.88,1008,67,6.69,100
13775,42.3421,-75.1485,2.85,1008,83,2.68,100
13757,42.4101,-74.8987,1.98,1009,83,7.43,100
13756,42.0039,-75.1226,1.51,1009,63,6.35,100
13753,42.2937,-74.9207,2.94,1009,83,7.64,100
13754,42.0666,-75.4287,2.76,1013,75,3.13,100
13778,42.3401,-75.7342,3.26,1011,66,3.13,100
13774,41.9654,-75.1594,2.55,1009,62,6.35,100
13760,42.1506,-76.0551,3.46,1006,68,6.69,100
